Date Time, Water Level, Sigma, O, F, R, L, Quality 
2018-08-11 01:30,-0.320,0.010,0,0,0,0,p
2018-08-11 01:36,-0.321,0.010,1,0,0,0,p
2018-08-11 01:42,-0.325,0.014,1,0,0,0,p
2018-08-11 01:48,-0.321,0.014,0,0,0,0,p
2018-08-11 01:54,-0.322,0.009,1,0,0,0,p
2018-08-11 02:00,-0.320,0.012,0,0,0,0,p
2018-08-11 02:06,-0.315,0.012,1,0,0,0,p
2018-08-11 02:12,-0.310,0.014,1,0,0,0,p
2018-08-11 02:18,-0.301,0.014,0,0,0,0,p
2018-08-11 02:24,-0.292,0.015,0,0,0,0,p
2018-08-11 02:30,-0.276,0.016,0,0,0,0,p
2018-08-11 02:36,-0.261,0.013,0,0,0,0,p
2018-08-11 02:42,-0.255,0.016,0,0,0,0,p
2018-08-11 02:48,-0.240,0.016,0,0,0,0,p
2018-08-11 02:54,-0.216,0.017,1,0,0,0,p
2018-08-11 03:00,-0.203,0.018,0,0,0,0,p
2018-08-11 03:06,-0.188,0.021,0,0,0,0,p
2018-08-11 03:12,-0.172,0.022,0,0,0,0,p
2018-08-11 03:18,-0.164,0.022,0,0,0,0,p
2018-08-11 03:24,-0.136,0.026,1,0,0,0,p
2018-08-11 03:30,-0.114,0.023,0,0,0,0,p
2018-08-11 03:36,-0.097,0.028,1,0,0,0,p
2018-08-11 03:42,-0.091,0.022,0,0,0,0,p
2018-08-11 03:48,-0.069,0.027,1,0,0,0,p
2018-08-11 03:54,-0.047,0.027,1,0,0,0,p
2018-08-11 04:00,-0.014,0.029,0,0,0,0,p
2018-08-11 04:06,0.004,0.026,0,0,0,0,p
2018-08-11 04:12,0.036,0.032,0,0,0,0,p
2018-08-11 04:18,0.072,0.027,1,0,0,0,p
2018-08-11 04:24,0.090,0.029,1,0,0,0,p
2018-08-11 04:30,0.115,0.034,0,0,0,0,p
2018-08-11 04:36,0.149,0.029,1,0,0,0,p
2018-08-11 04:42,0.162,0.030,1,0,0,0,p
2018-08-11 04:48,0.186,0.033,0,0,0,0,p
2018-08-11 04:54,0.226,0.029,0,0,0,0,p
2018-08-11 05:00,0.251,0.026,1,0,0,0,p
2018-08-11 05:06,0.281,0.026,1,0,0,0,p
2018-08-11 05:12,0.303,0.034,0,0,0,0,p
2018-08-11 05:18,0.336,0.028,1,0,0,0,p
2018-08-11 05:24,0.367,0.029,0,0,0,0,p
2018-08-11 05:30,0.391,0.024,1,0,0,0,p
2018-08-11 05:36,0.403,0.028,1,0,0,0,p
2018-08-11 05:42,0.421,0.027,1,0,0,0,p
2018-08-11 05:48,0.448,0.027,0,0,0,0,p
2018-08-11 05:54,0.469,0.027,0,0,0,0,p
2018-08-11 06:00,0.485,0.030,1,0,0,0,p
2018-08-11 06:06,0.510,0.025,0,0,0,0,p
2018-08-11 06:12,0.524,0.027,1,0,0,0,p
2018-08-11 06:18,0.534,0.028,1,0,0,0,p
2018-08-11 06:24,0.555,0.029,1,0,0,0,p
2018-08-11 06:30,0.572,0.026,0,0,0,0,p
2018-08-11 06:36,0.583,0.024,0,0,0,0,p
2018-08-11 06:42,0.598,0.024,1,0,0,0,p
2018-08-11 06:48,0.606,0.024,0,0,0,0,p
2018-08-11 06:54,0.620,0.022,0,0,0,0,p
2018-08-11 07:00,0.629,0.021,1,0,0,0,p
2018-08-11 07:06,0.637,0.022,1,0,0,0,p
2018-08-11 07:12,0.641,0.024,1,0,0,0,p
2018-08-11 07:18,0.651,0.021,0,0,0,0,p
2018-08-11 07:24,0.647,0.024,0,0,0,0,p
2018-08-11 07:30,0.650,0.025,1,0,0,0,p
2018-08-11 07:36,0.651,0.022,1,0,0,0,p
2018-08-11 07:42,0.658,0.024,1,0,0,0,p
2018-08-11 07:48,0.655,0.023,0,0,0,0,p
2018-08-11 07:54,0.658,0.020,0,0,0,0,p
2018-08-11 08:00,0.660,0.022,1,0,0,0,p
2018-08-11 08:06,0.655,0.022,0,0,0,0,p
2018-08-11 08:12,0.653,0.021,1,0,0,0,p
2018-08-11 08:18,0.650,0.019,1,0,0,0,p
2018-08-11 08:24,0.645,0.019,1,0,0,0,p
2018-08-11 08:30,0.635,0.024,0,0,0,0,p
2018-08-11 08:36,0.632,0.021,1,0,0,0,p
2018-08-11 08:42,0.621,0.023,0,0,0,0,p
2018-08-11 08:48,0.612,0.023,0,0,0,0,p
2018-08-11 08:54,0.603,0.018,1,0,0,0,p
2018-08-11 09:00,0.581,0.018,0,0,0,0,p
2018-08-11 09:06,0.574,0.021,0,0,0,0,p
2018-08-11 09:12,0.564,0.019,0,0,0,0,p
2018-08-11 09:18,0.546,0.021,0,0,0,0,p
2018-08-11 09:24,0.536,0.019,1,0,0,0,p
2018-08-11 09:30,0.516,0.019,0,0,0,0,p
2018-08-11 09:36,0.500,0.018,0,0,0,0,p
2018-08-11 09:42,0.484,0.021,1,0,0,0,p
2018-08-11 09:48,0.465,0.019,1,0,0,0,p
2018-08-11 09:54,0.443,0.019,1,0,0,0,p
2018-08-11 10:00,0.415,0.020,1,0,0,0,p
2018-08-11 10:06,0.386,0.018,0,0,0,0,p
2018-08-11 10:12,0.349,0.023,0,0,0,0,p
2018-08-11 10:18,0.325,0.022,1,0,0,0,p
2018-08-11 10:24,0.290,0.026,0,0,0,0,p
2018-08-11 10:30,0.260,0.023,1,0,0,0,p
2018-08-11 10:36,0.254,0.074,1,0,0,0,p
2018-08-11 10:42,0.198,0.022,1,0,0,0,p
2018-08-11 10:48,0.164,0.023,0,0,0,0,p
2018-08-11 10:54,0.127,0.021,1,0,0,0,p
2018-08-11 11:00,0.106,,1,0,0,0,p
2018-08-11 11:06,0.080,0.026,0,0,0,0,p
2018-08-11 11:12,0.050,0.025,1,0,0,0,p
2018-08-11 11:18,0.020,0.025,0,0,0,0,p
2018-08-11 11:24,-0.010,0.022,0,0,0,0,p
2018-08-11 11:30,-0.042,0.025,1,0,0,0,p
2018-08-11 11:36,-0.060,0.024,0,0,0,0,p
2018-08-11 11:42,-0.077,0.023,0,0,0,0,p
2018-08-11 11:48,-0.104,0.022,0,0,0,0,p
2018-08-11 11:54,-0.128,0.021,0,0,0,0,p
2018-08-11 12:00,-0.156,0.024,0,0,0,0,p
2018-08-11 12:06,-0.178,0.018,1,0,0,0,p
2018-08-11 12:12,-0.198,0.017,0,0,0,0,p
2018-08-11 12:18,-0.224,0.023,0,0,0,0,p
2018-08-11 12:24,-0.246,0.018,0,0,0,0,p
2018-08-11 12:30,-0.265,0.018,0,0,0,0,p
2018-08-11 12:36,-0.282,0.017,0,0,0,0,p
2018-08-11 12:42,-0.300,0.019,0,0,0,0,p
2018-08-11 12:48,-0.324,0.021,0,0,0,0,p
2018-08-11 12:54,-0.337,0.018,0,0,0,0,p
2018-08-11 13:00,-0.354,0.015,0,0,0,0,p
2018-08-11 13:06,-0.353,0.014,1,0,0,0,p
2018-08-11 13:12,-0.361,0.014,0,0,0,0,p
2018-08-11 13:18,-0.367,0.015,1,0,0,0,p
2018-08-11 13:24,-0.377,0.020,1,0,0,0,p
2018-08-11 13:30,-0.362,0.012,0,0,0,0,p
2018-08-11 13:36,-0.367,0.011,1,0,0,0,p
2018-08-11 13:42,-0.376,0.014,1,0,0,0,p
2018-08-11 13:48,-0.368,0.016,0,0,0,0,p
2018-08-11 13:54,-0.389,0.030,1,0,0,0,p
2018-08-11 14:00,-0.379,0.021,0,0,0,0,p
2018-08-11 14:06,-0.369,0.011,0,0,0,0,p
2018-08-11 14:12,-0.366,0.013,1,0,0,0,p
2018-08-11 14:18,-0.361,0.011,1,0,0,0,p
2018-08-11 14:24,-0.357,0.011,0,0,0,0,p
2018-08-11 14:30,-0.350,0.012,1,0,0,0,p
2018-08-11 14:36,-0.337,0.014,0,0,0,0,p
2018-08-11 14:42,-0.318,0.014,0,0,0,0,p
2018-08-11 14:48,-0.315,0.011,1,0,0,0,p
2018-08-11 14:54,-0.309,0.013,1,0,0,0,p
2018-08-11 15:00,-0.293,0.014,0,0,0,0,p
2018-08-11 15:06,-0.270,0.014,1,0,0,0,p
2018-08-11 15:12,-0.239,0.017,0,0,0,0,p
2018-08-11 15:18,-0.225,0.013,0,0,0,0,p
2018-08-11 15:24,-0.210,0.016,1,0,0,0,p
2018-08-11 15:30,-0.182,0.017,0,0,0,0,p
2018-08-11 15:36,-0.154,0.014,1,0,0,0,p
2018-08-11 15:42,-0.124,0.018,0,0,0,0,p
2018-08-11 15:48,-0.107,0.015,1,0,0,0,p
2018-08-11 15:54,-0.073,0.016,0,0,0,0,p
2018-08-11 16:00,-0.053,0.020,1,0,0,0,p
2018-08-11 16:06,-0.006,0.025,1,0,0,0,p
2018-08-11 16:12,0.028,0.022,0,0,0,0,p
2018-08-11 16:18,0.077,0.019,1,0,0,0,p
2018-08-11 16:24,0.097,0.018,1,0,0,0,p
2018-08-11 16:30,0.151,0.058,1,0,0,0,p
2018-08-11 16:36,0.190,0.068,1,0,0,0,p
2018-08-11 16:42,0.151,0.061,1,0,0,0,p
2018-08-11 16:48,0.158,0.072,1,0,0,0,p
2018-08-11 16:54,0.147,0.055,1,0,0,0,p
2018-08-11 17:00,0.197,0.061,1,0,0,0,p
2018-08-11 17:06,0.233,0.046,1,0,0,0,p
2018-08-11 17:12,0.284,0.041,1,0,0,0,p
2018-08-11 17:18,0.295,0.033,0,0,0,0,p
2018-08-11 17:24,0.309,0.032,1,0,0,0,p
2018-08-11 17:30,0.327,0.031,1,0,0,0,p
2018-08-11 17:36,0.343,0.029,0,0,0,0,p
2018-08-11 17:42,0.350,0.024,1,0,0,0,p
2018-08-11 17:48,0.375,0.032,1,0,0,0,p
2018-08-11 17:54,0.403,0.031,1,0,0,0,p
2018-08-11 18:00,0.427,0.029,1,0,0,0,p
2018-08-11 18:06,0.478,0.031,0,0,0,0,p
2018-08-11 18:12,0.523,0.029,0,0,0,0,p
2018-08-11 18:18,0.546,0.022,1,0,0,0,p
2018-08-11 18:24,0.558,0.024,1,0,0,0,p
2018-08-11 18:30,0.573,0.021,1,0,0,0,p
2018-08-11 18:36,0.597,0.022,0,0,0,0,p
2018-08-11 18:42,0.614,0.026,0,0,0,0,p
2018-08-11 18:48,0.633,0.021,0,0,0,0,p
2018-08-11 18:54,0.648,0.026,0,0,0,0,p
2018-08-11 19:00,0.674,0.029,0,0,0,0,p
2018-08-11 19:06,0.693,0.021,1,0,0,0,p
2018-08-11 19:12,0.701,0.025,1,0,0,0,p
2018-08-11 19:18,0.730,0.023,1,0,0,0,p
2018-08-11 19:24,0.740,0.025,1,0,0,0,p
2018-08-11 19:30,0.749,0.026,1,0,0,0,p
2018-08-11 19:36,0.763,0.022,1,0,0,0,p
2018-08-11 19:42,0.766,0.021,1,0,0,0,p
2018-08-11 19:48,0.755,0.023,0,0,0,0,p
2018-08-11 19:54,0.770,0.020,1,0,0,0,p
2018-08-11 20:00,0.763,0.024,0,0,0,0,p
2018-08-11 20:06,0.761,0.019,1,0,0,0,p
2018-08-11 20:12,0.755,0.030,0,0,0,0,p
2018-08-11 20:18,0.758,0.022,1,0,0,0,p
2018-08-11 20:24,0.761,0.018,1,0,0,0,p
2018-08-11 20:30,0.746,0.040,1,0,0,0,p
2018-08-11 20:36,0.753,0.021,0,0,0,0,p
2018-08-11 20:42,0.750,0.021,0,0,0,0,p
2018-08-11 20:48,0.735,0.020,0,0,0,0,p
2018-08-11 20:54,0.731,0.021,0,0,0,0,p
2018-08-11 21:00,0.719,0.027,0,0,0,0,p
2018-08-11 21:06,0.705,0.026,0,0,0,0,p
2018-08-11 21:12,0.696,0.026,0,0,0,0,p
2018-08-11 21:18,0.688,0.022,1,0,0,0,p
2018-08-11 21:24,0.673,0.025,0,0,0,0,p
2018-08-11 21:30,0.656,0.023,1,0,0,0,p
2018-08-11 21:36,0.649,0.028,0,0,0,0,p
2018-08-11 21:42,0.639,0.024,1,0,0,0,p
2018-08-11 21:48,0.624,0.020,0,0,0,0,p
2018-08-11 21:54,0.597,0.026,0,0,0,0,p
2018-08-11 22:00,0.581,0.029,1,0,0,0,p
2018-08-11 22:06,0.565,0.029,0,0,0,0,p
2018-08-11 22:12,0.558,0.027,0,0,0,0,p
2018-08-11 22:18,0.544,0.024,1,0,0,0,p
2018-08-11 22:24,0.528,0.020,1,0,0,0,p
2018-08-11 22:30,0.505,0.025,1,0,0,0,p
2018-08-11 22:36,0.483,0.023,1,0,0,0,p
2018-08-11 22:42,0.462,0.020,0,0,0,0,p
2018-08-11 22:48,0.422,0.021,1,0,0,0,p
2018-08-11 22:54,0.404,0.021,0,0,0,0,p
2018-08-11 23:00,0.374,0.019,0,0,0,0,p
2018-08-11 23:06,0.348,0.017,0,0,0,0,p
2018-08-11 23:12,0.331,0.016,1,0,0,0,p
2018-08-11 23:18,0.308,,1,0,0,0,p
2018-08-11 23:24,0.276,0.018,0,0,0,0,p
2018-08-11 23:30,0.253,0.014,1,0,0,0,p
2018-08-11 23:36,0.222,0.026,1,0,0,0,p
2018-08-11 23:42,0.203,0.018,0,0,0,0,p
2018-08-11 23:48,0.172,0.019,0,0,0,0,p
2018-08-11 23:54,0.144,0.016,0,0,0,0,p
2018-08-12 00:00,0.120,0.014,1,0,0,0,p
2018-08-12 00:06,0.082,0.016,1,0,0,0,p
2018-08-12 00:12,0.040,0.019,0,0,0,0,p
2018-08-12 00:18,0.009,,1,0,0,0,p
2018-08-12 00:24,-0.014,0.016,1,0,0,0,p
2018-08-12 00:30,-0.044,0.020,0,0,0,0,p
2018-08-12 00:36,-0.069,0.016,0,0,0,0,p
2018-08-12 00:42,-0.088,0.014,0,0,0,0,p
2018-08-12 00:48,-0.108,0.014,1,0,0,0,p
2018-08-12 00:54,-0.131,0.016,0,0,0,0,p
2018-08-12 01:00,-0.149,0.017,1,0,0,0,p
2018-08-12 01:06,-0.172,0.017,0,0,0,0,p
2018-08-12 01:12,-0.197,0.016,0,0,0,0,p
2018-08-12 01:18,-0.219,0.015,0,0,0,0,p
2018-08-12 01:24,-0.237,0.018,0,0,0,0,p
2018-08-12 01:30,-0.245,0.016,1,0,0,0,p
2018-08-12 01:36,-0.266,0.015,1,0,0,0,p
2018-08-12 01:42,-0.279,0.012,1,0,0,0,p
2018-08-12 01:48,-0.299,0.016,0,0,0,0,p
2018-08-12 01:54,-0.312,0.014,0,0,0,0,p
2018-08-12 02:00,-0.324,0.013,0,0,0,0,p
2018-08-12 02:06,-0.346,0.019,1,0,0,0,p
2018-08-12 02:12,-0.346,0.014,0,0,0,0,p
2018-08-12 02:18,-0.345,0.016,0,0,0,0,p
2018-08-12 02:24,-0.346,0.016,0,0,0,0,p
2018-08-12 02:30,-0.349,0.013,1,0,0,0,p
2018-08-12 02:36,-0.344,0.017,0,0,0,0,p
2018-08-12 02:42,-0.347,0.017,1,0,0,0,p
2018-08-12 02:48,-0.361,0.013,1,0,0,0,p
2018-08-12 02:54,-0.352,0.016,0,0,0,0,p
2018-08-12 03:00,-0.351,0.015,0,0,0,0,p
2018-08-12 03:06,-0.335,0.013,1,0,0,0,p
2018-08-12 03:12,-0.323,0.016,0,0,0,0,p
2018-08-12 03:18,-0.314,0.017,1,0,0,0,p
2018-08-12 03:24,-0.302,0.016,0,0,0,0,p
2018-08-12 03:30,-0.286,0.018,0,0,0,0,p
2018-08-12 03:36,-0.272,0.020,0,0,0,0,p
2018-08-12 03:42,-0.253,0.021,0,0,0,0,p
2018-08-12 03:48,-0.225,0.021,0,0,0,0,p
2018-08-12 03:54,-0.208,0.020,0,0,0,0,p
2018-08-12 04:00,-0.197,0.020,1,0,0,0,p
2018-08-12 04:06,-0.181,0.019,0,0,0,0,p
2018-08-12 04:12,-0.154,0.017,1,0,0,0,p
2018-08-12 04:18,-0.124,0.017,0,0,0,0,p
2018-08-12 04:24,-0.095,0.015,0,0,0,0,p
2018-08-12 04:30,-0.082,0.016,0,0,0,0,p
2018-08-12 04:36,-0.051,0.017,1,0,0,0,p
2018-08-12 04:42,-0.021,0.015,0,0,0,0,p
2018-08-12 04:48,-0.002,0.014,0,0,0,0,p
2018-08-12 04:54,0.035,0.019,0,0,0,0,p
2018-08-12 05:00,0.059,0.020,0,0,0,0,p
2018-08-12 05:06,0.080,0.020,0,0,0,0,p
2018-08-12 05:12,0.111,0.018,1,0,0,0,p
2018-08-12 05:18,0.128,0.020,0,0,0,0,p
2018-08-12 05:24,0.153,0.019,0,0,0,0,p
2018-08-12 05:30,0.179,0.018,0,0,0,0,p
2018-08-12 05:36,0.209,0.020,1,0,0,0,p
2018-08-12 05:42,0.232,0.029,1,0,0,0,p
2018-08-12 05:48,0.261,0.019,1,0,0,0,p
2018-08-12 05:54,0.290,0.016,1,0,0,0,p
2018-08-12 06:00,0.305,0.019,1,0,0,0,p
2018-08-12 06:06,0.328,0.016,1,0,0,0,p
2018-08-12 06:12,0.345,0.023,0,0,0,0,p
2018-08-12 06:18,0.380,0.024,0,0,0,0,p
2018-08-12 06:24,0.401,0.021,1,0,0,0,p
2018-08-12 06:30,0.433,0.023,0,0,0,0,p
2018-08-12 06:36,0.457,0.022,0,0,0,0,p
2018-08-12 06:42,0.477,0.017,1,0,0,0,p
2018-08-12 06:48,0.503,0.019,0,0,0,0,p
2018-08-12 06:54,0.523,0.019,0,0,0,0,p
2018-08-12 07:00,0.550,0.017,0,0,0,0,p
2018-08-12 07:06,0.571,0.016,1,0,0,0,p
2018-08-12 07:12,0.581,0.018,1,0,0,0,p
2018-08-12 07:18,0.615,0.023,0,0,0,0,p
2018-08-12 07:24,0.633,0.020,0,0,0,0,p
2018-08-12 07:30,0.654,0.018,1,0,0,0,p
2018-08-12 07:36,0.656,0.029,1,0,0,0,p
2018-08-12 07:42,0.680,0.024,0,0,0,0,p
2018-08-12 07:48,0.684,0.021,1,0,0,0,p
2018-08-12 07:54,0.701,0.021,0,0,0,0,p
2018-08-12 08:00,0.710,0.019,0,0,0,0,p
2018-08-12 08:06,0.708,0.017,0,0,0,0,p
2018-08-12 08:12,0.712,0.021,0,0,0,0,p
2018-08-12 08:18,0.717,0.019,1,0,0,0,p
2018-08-12 08:24,0.723,0.019,0,0,0,0,p
2018-08-12 08:30,0.720,0.017,1,0,0,0,p
2018-08-12 08:36,0.721,0.022,0,0,0,0,p
2018-08-12 08:42,0.714,0.018,0,0,0,0,p
2018-08-12 08:48,0.718,0.020,0,0,0,0,p
2018-08-12 08:54,0.715,0.017,0,0,0,0,p
2018-08-12 09:00,0.708,0.016,1,0,0,0,p
2018-08-12 09:06,0.697,0.022,0,0,0,0,p
2018-08-12 09:12,0.695,0.018,0,0,0,0,p
2018-08-12 09:18,0.684,0.019,0,0,0,0,p
2018-08-12 09:24,0.676,0.018,0,0,0,0,p
2018-08-12 09:30,0.672,0.020,0,0,0,0,p
2018-08-12 09:36,0.666,0.016,0,0,0,0,p
2018-08-12 09:42,0.654,0.022,0,0,0,0,p
2018-08-12 09:48,0.645,0.016,0,0,0,0,p
2018-08-12 09:54,0.627,0.019,0,0,0,0,p
2018-08-12 10:00,0.617,0.020,0,0,0,0,p
2018-08-12 10:06,0.598,0.017,1,0,0,0,p
2018-08-12 10:12,0.589,0.021,1,0,0,0,p
2018-08-12 10:18,0.561,0.018,1,0,0,0,p
2018-08-12 10:24,0.543,0.022,0,0,0,0,p
2018-08-12 10:30,0.526,0.018,1,0,0,0,p
2018-08-12 10:36,0.510,0.019,1,0,0,0,p
2018-08-12 10:42,0.494,0.017,1,0,0,0,p
2018-08-12 10:48,0.478,0.018,0,0,0,0,p
2018-08-12 10:54,0.456,0.016,0,0,0,0,p
2018-08-12 11:00,0.433,0.018,1,0,0,0,p
2018-08-12 11:06,0.405,0.016,0,0,0,0,p
2018-08-12 11:12,0.384,0.020,0,0,0,0,p
2018-08-12 11:18,0.351,0.014,0,0,0,0,p
2018-08-12 11:24,0.321,0.017,0,0,0,0,p
2018-08-12 11:30,0.294,0.018,1,0,0,0,p
2018-08-12 11:36,0.267,0.015,1,0,0,0,p
2018-08-12 11:42,0.244,0.017,1,0,0,0,p
2018-08-12 11:48,0.208,0.017,0,0,0,0,p
2018-08-12 11:54,0.177,0.021,1,0,0,0,p
2018-08-12 12:00,0.145,0.018,1,0,0,0,p
2018-08-12 12:06,0.107,0.023,0,0,0,0,p
2018-08-12 12:12,0.079,0.024,0,0,0,0,p
2018-08-12 12:18,0.042,0.019,0,0,0,0,p
2018-08-12 12:24,0.019,0.018,0,0,0,0,p
2018-08-12 12:30,-0.012,0.017,0,0,0,0,p
2018-08-12 12:36,-0.041,0.018,0,0,0,0,p
2018-08-12 12:42,-0.064,0.017,0,0,0,0,p
2018-08-12 12:48,-0.088,0.017,1,0,0,0,p
2018-08-12 12:54,-0.112,0.020,0,0,0,0,p
2018-08-12 13:00,-0.144,0.015,1,0,0,0,p
2018-08-12 13:06,-0.172,0.019,0,0,0,0,p
2018-08-12 13:12,-0.195,0.020,0,0,0,0,p
2018-08-12 13:18,-0.211,0.022,1,0,0,0,p
2018-08-12 13:24,-0.239,0.018,0,0,0,0,p
2018-08-12 13:30,-0.259,0.020,0,0,0,0,p
2018-08-12 13:36,-0.284,0.021,0,0,0,0,p
2018-08-12 13:42,-0.298,0.019,0,0,0,0,p
2018-08-12 13:48,-0.317,0.018,0,0,0,0,p
2018-08-12 13:54,-0.327,0.024,0,0,0,0,p
2018-08-12 14:00,-0.335,0.022,1,0,0,0,p
2018-08-12 14:06,-0.358,0.020,1,0,0,0,p
2018-08-12 14:12,-0.364,0.023,1,0,0,0,p
2018-08-12 14:18,-0.366,0.017,0,0,0,0,p
2018-08-12 14:24,-0.370,0.018,1,0,0,0,p
2018-08-12 14:30,-0.386,0.016,1,0,0,0,p
2018-08-12 14:36,-0.384,0.020,0,0,0,0,p
2018-08-12 14:42,-0.389,0.021,0,0,0,0,p
2018-08-12 14:48,-0.375,0.023,0,0,0,0,p
2018-08-12 14:54,-0.385,0.033,1,0,0,0,p
2018-08-12 15:00,-0.374,0.022,0,0,0,0,p
2018-08-12 15:06,-0.363,0.031,0,0,0,0,p
2018-08-12 15:12,-0.367,0.028,1,0,0,0,p
2018-08-12 15:18,-0.360,0.036,0,0,0,0,p
2018-08-12 15:24,-0.335,0.026,1,0,0,0,p
2018-08-12 15:30,-0.314,0.023,0,0,0,0,p
2018-08-12 15:36,-0.307,0.021,1,0,0,0,p
2018-08-12 15:42,-0.296,0.027,1,0,0,0,p
2018-08-12 15:48,-0.277,0.021,0,0,0,0,p
2018-08-12 15:54,-0.265,0.023,1,0,0,0,p
2018-08-12 16:00,-0.244,0.024,0,0,0,0,p
2018-08-12 16:06,-0.222,0.021,0,0,0,0,p
2018-08-12 16:12,-0.198,0.016,0,0,0,0,p
2018-08-12 16:18,-0.179,0.019,0,0,0,0,p
2018-08-12 16:24,-0.158,0.018,0,0,0,0,p
2018-08-12 16:30,-0.134,0.020,1,0,0,0,p
2018-08-12 16:36,-0.116,0.013,1,0,0,0,p
2018-08-12 16:42,-0.095,0.017,0,0,0,0,p
2018-08-12 16:48,-0.073,0.020,0,0,0,0,p
2018-08-12 16:54,-0.049,0.016,1,0,0,0,p
2018-08-12 17:00,-0.020,0.022,0,0,0,0,p
2018-08-12 17:06,0.014,0.019,1,0,0,0,p
2018-08-12 17:12,0.039,0.020,0,0,0,0,p
2018-08-12 17:18,0.071,0.025,0,0,0,0,p
2018-08-12 17:24,0.107,0.021,0,0,0,0,p
2018-08-12 17:30,0.121,0.032,1,0,0,0,p
2018-08-12 17:36,0.161,0.026,0,0,0,0,p
2018-08-12 17:42,0.184,0.021,0,0,0,0,p
2018-08-12 17:48,0.212,0.022,0,0,0,0,p
2018-08-12 17:54,0.235,0.026,0,0,0,0,p
2018-08-12 18:00,0.270,0.028,1,0,0,0,p
2018-08-12 18:06,0.310,0.023,1,0,0,0,p
2018-08-12 18:12,0.345,0.029,1,0,0,0,p
2018-08-12 18:18,0.381,0.024,1,0,0,0,p
2018-08-12 18:24,0.423,0.023,0,0,0,0,p
2018-08-12 18:30,0.444,0.019,0,0,0,0,p
2018-08-12 18:36,0.458,0.017,1,0,0,0,p
2018-08-12 18:42,0.483,0.025,1,0,0,0,p
2018-08-12 18:48,0.516,0.020,0,0,0,0,p
2018-08-12 18:54,0.532,0.020,1,0,0,0,p
2018-08-12 19:00,0.553,0.022,0,0,0,0,p
2018-08-12 19:06,0.575,0.027,0,0,0,0,p
2018-08-12 19:12,0.593,0.024,0,0,0,0,p
2018-08-12 19:18,0.620,0.023,1,0,0,0,p
2018-08-12 19:24,0.639,0.023,1,0,0,0,p
2018-08-12 19:30,0.648,0.024,1,0,0,0,p
2018-08-12 19:36,0.682,0.027,0,0,0,0,p
2018-08-12 19:42,0.733,0.028,0,0,0,0,p
2018-08-12 19:48,0.756,0.026,0,0,0,0,p
2018-08-12 19:54,0.778,0.023,1,0,0,0,p
2018-08-12 20:00,0.804,0.032,0,0,0,0,p
2018-08-12 20:06,0.838,0.047,1,0,0,0,p
2018-08-12 20:12,0.863,0.091,1,0,0,0,p
2018-08-12 20:18,0.871,0.097,1,0,0,0,p
2018-08-12 20:24,0.922,0.117,1,0,0,0,p
2018-08-12 20:30,0.882,0.147,1,0,0,0,p
2018-08-12 20:36,0.893,0.104,0,0,0,0,p
2018-08-12 20:42,0.864,0.066,1,0,0,0,p
2018-08-12 20:48,0.848,0.063,1,0,0,0,p
2018-08-12 20:54,0.847,0.069,1,0,0,0,p
2018-08-12 21:00,0.853,0.076,1,0,0,0,p
2018-08-12 21:06,0.831,0.066,1,0,0,0,p
2018-08-12 21:12,0.842,0.063,1,0,0,0,p
2018-08-12 21:18,0.839,0.063,1,0,0,0,p
2018-08-12 21:24,0.827,0.058,1,0,0,0,p
2018-08-12 21:30,0.834,0.066,1,0,0,0,p
2018-08-12 21:36,0.832,0.050,1,0,0,0,p
2018-08-12 21:42,0.820,0.056,1,0,0,0,p
2018-08-12 21:48,0.796,0.042,1,0,0,0,p
2018-08-12 21:54,0.799,0.052,1,0,0,0,p
2018-08-12 22:00,0.782,0.039,1,0,0,0,p
2018-08-12 22:06,0.757,0.031,1,0,0,0,p
2018-08-12 22:12,0.747,0.023,1,0,0,0,p
2018-08-12 22:18,0.735,0.032,1,0,0,0,p
2018-08-12 22:24,0.718,0.044,1,0,0,0,p
2018-08-12 22:30,0.705,0.029,1,0,0,0,p
2018-08-12 22:36,0.692,0.022,1,0,0,0,p
2018-08-12 22:42,0.677,0.023,1,0,0,0,p
2018-08-12 22:48,0.669,0.022,1,0,0,0,p
2018-08-12 22:54,0.642,0.027,1,0,0,0,p
2018-08-12 23:00,0.616,0.028,1,0,0,0,p
2018-08-12 23:06,0.597,0.023,1,0,0,0,p
2018-08-12 23:12,0.569,0.025,1,0,0,0,p
2018-08-12 23:18,0.543,0.023,1,0,0,0,p
2018-08-12 23:24,0.530,0.023,0,0,0,0,p
2018-08-12 23:30,0.506,0.022,1,0,0,0,p
2018-08-12 23:36,0.466,0.026,1,0,0,0,p
2018-08-12 23:42,0.442,0.032,0,0,0,0,p
2018-08-12 23:48,0.413,0.022,1,0,0,0,p
2018-08-12 23:54,0.394,0.027,0,0,0,0,p
2018-08-13 00:00,0.351,0.024,1,0,0,0,p
2018-08-13 00:06,0.321,0.022,1,0,0,0,p
2018-08-13 00:12,0.276,0.026,1,0,0,0,p
2018-08-13 00:18,0.241,0.023,0,0,0,0,p
2018-08-13 00:24,0.215,0.022,0,0,0,0,p
2018-08-13 00:30,0.171,0.027,1,0,0,0,p
2018-08-13 00:36,0.142,0.019,1,0,0,0,p
2018-08-13 00:42,0.126,0.023,0,0,0,0,p
2018-08-13 00:48,0.099,0.022,0,0,0,0,p
2018-08-13 00:54,0.062,0.020,0,0,0,0,p
2018-08-13 01:00,0.034,0.017,1,0,0,0,p
